id,intent_hash,cardano_tx_hash,router_id,client_id,customer_id,destination_index,destination_chain_name,destination_contract_address,symbol,price,timestamp,status,error_code,error_message,retry_count,max_retries,fee_paid_lovelace,confirmed_at_depth,submitted_at_ms,confirmed_at_ms,failed_at_ms,created_at_ms
27,0x6263b14619c70fb5afc9f4e08cc771437cfeb9529fd7538b161be97f0d0fe526,4770ed4d746b120b627e97d03bc8eade681281a4e2ffe95300e9ce20827f57fb,client_test_01_router_default,client-test-01,customer-test-01,0,"","",AMZN,"",0,confirmed,,,0,0,,,1781612508039,1781612522204,,1781612508039
28,0x7ad4936eb96c78788defddccd3cb46d7151244647b8d27a61153464ba0053211,4770ed4d746b120b627e97d03bc8eade681281a4e2ffe95300e9ce20827f57fb,client_test_01_router_default,client-test-01,customer-test-01,0,"","",COIN,"",0,confirmed,,,0,0,,,1781612508044,1781612522219,,1781612508044
29,0x114a96a56f0ded33f871510f4f0bbcf7e582c7fb52b2902ca5ea91b3c7ad2fbf,4770ed4d746b120b627e97d03bc8eade681281a4e2ffe95300e9ce20827f57fb,client_test_01_router_default,client-test-01,customer-test-01,0,"","",IAU,"",0,confirmed,,,0,0,,,1781612508049,1781612522228,,1781612508049
30,0xa105451dbf754e502270a3d961444436e7f87adcb308baa743ae58debb527fb8,4770ed4d746b120b627e97d03bc8eade681281a4e2ffe95300e9ce20827f57fb,client_test_01_router_default,client-test-01,customer-test-01,0,"","",SPYM,"",0,confirmed,,,0,0,,,1781612508053,1781612522239,,1781612508053
31,0xff7347aa3d0360f077af4b5c64bd45ad6668a50e9a4bccc35706905aa231e171,4770ed4d746b120b627e97d03bc8eade681281a4e2ffe95300e9ce20827f57fb,client_test_01_router_default,client-test-01,customer-test-01,0,"","",SIVR,"",0,confirmed,,,0,0,,,1781612508060,1781612522248,,1781612508060
32,0x628091354792562f7967698535b17aff1278caf9f88537a29f340d708363c688,4770ed4d746b120b627e97d03bc8eade681281a4e2ffe95300e9ce20827f57fb,client_test_01_router_default,client-test-01,customer-test-01,0,"","",PPLT,"",0,confirmed,,,0,0,,,1781612508065,1781612522258,,1781612508065
33,0x7661ab16adf6549568da6d899ab74c0db5f6c20c287776103f6e07a4edd4ecfc,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",CRCL,84219999999999998864,1781612319,failed,NonMonotonicNonce,"Intent for CRCL superseded on chain; not submitted.",0,0,,,,,1781612522188,1781612522188
34,0xa105451dbf754e502270a3d961444436e7f87adcb308baa743ae58debb527fb8,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",SPYM,88650000000000005688,1781612483,failed,NonMonotonicNonce,"Intent for SPYM superseded on chain; not submitted.",0,0,,,,,1781612530360,1781612530360
35,0x9cbe3695c5eb0d3f748cf342d35d6e012485b8470c018b300e3da6aacc992b03,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",NVDA,211699999999999988624,1781612468,failed,NonMonotonicNonce,"Intent for NVDA superseded on chain; not submitted.",0,0,,,,,1781612530367,1781612530367
36,0x114a96a56f0ded33f871510f4f0bbcf7e582c7fb52b2902ca5ea91b3c7ad2fbf,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",IAU,81250000000000000000,1781612482,failed,NonMonotonicNonce,"Intent for IAU superseded on chain; not submitted.",0,0,,,,,1781612530374,1781612530374
37,0x628091354792562f7967698535b17aff1278caf9f88537a29f340d708363c688,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",PPLT,16329999999999998295,1781612485,failed,NonMonotonicNonce,"Intent for PPLT superseded on chain; not submitted.",0,0,,,,,1781612530379,1781612530379
38,0x6263b14619c70fb5afc9f4e08cc771437cfeb9529fd7538b161be97f0d0fe526,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",AMZN,247669999999999987488,1781612480,failed,NonMonotonicNonce,"Intent for AMZN superseded on chain; not submitted.",0,0,,,,,1781612530386,1781612530386
39,0xff7347aa3d0360f077af4b5c64bd45ad6668a50e9a4bccc35706905aa231e171,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",SIVR,66480000000000003980,1781612484,failed,NonMonotonicNonce,"Intent for SIVR superseded on chain; not submitted.",0,0,,,,,1781612530390,1781612530390
40,0x7ad4936eb96c78788defddccd3cb46d7151244647b8d27a61153464ba0053211,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",COIN,169000000000000000000,1781612481,failed,NonMonotonicNonce,"Intent for COIN superseded on chain; not submitted.",0,0,,,,,1781612530395,1781612530395
41,0x5675449d2536decd94358f5a09e128d4395681017ef60197d50ccf2c41c80b99,7f5c25b17a6adf3372fb220edc5c0dd43aa36096cc50227bed98829630d8181a,client_test_01_router_default,client-test-01,customer-test-01,0,"","",CRCL,"",0,confirmed,,,0,0,,,1781613047305,1781613142581,,1781613047305
42,0xb62fc83937a9aef8c15e76f50cb4839acfa5934175418af44e6242c707ddf78d,7f5c25b17a6adf3372fb220edc5c0dd43aa36096cc50227bed98829630d8181a,client_test_01_router_default,client-test-01,customer-test-01,0,"","",NVDA,"",0,confirmed,,,0,0,,,1781613047315,1781613142595,,1781613047315
43,0x4f64ea4f34546247b25ed9551c23bb9850212e6c43c0ec489af8e7b5a6058f08,7f5c25b17a6adf3372fb220edc5c0dd43aa36096cc50227bed98829630d8181a,client_test_01_router_default,client-test-01,customer-test-01,0,"","",IAU,"",0,confirmed,,,0,0,,,1781613047319,1781613142603,,1781613047319
44,0x7b61243d591586722164036c70c9cb40e5d9be08583721db1b9a863033015105,7f5c25b17a6adf3372fb220edc5c0dd43aa36096cc50227bed98829630d8181a,client_test_01_router_default,client-test-01,customer-test-01,0,"","",TSLA,"",0,confirmed,,,0,0,,,1781613047324,1781613142611,,1781613047324
45,0xe9b52ea9766bf53d47eb594573492e2f8093224610b48dc9b3a628d96834f0a0,9c0f46245f3de10a16feb4ffabb9ac2b4fb62a422afbac36cb244688826e4d36,client_test_01_router_default,client-test-01,customer-test-01,0,"","",MSTR,"",0,confirmed,,,0,0,,,1781613155322,1781613181113,,1781613155322
46,0x3dc172f1db75e8336b346bc2032ff5aae79a1583bcd271525ddbfa90132f477d,9c0f46245f3de10a16feb4ffabb9ac2b4fb62a422afbac36cb244688826e4d36,client_test_01_router_default,client-test-01,customer-test-01,0,"","",AMZN,"",0,confirmed,,,0,0,,,1781613155333,1781613181122,,1781613155333
47,0x5675449d2536decd94358f5a09e128d4395681017ef60197d50ccf2c41c80b99,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",CRCL,83959999999999993744,1781612970,failed,NonMonotonicNonce,"Intent for CRCL superseded on chain; not submitted.",0,0,,,,,1781613181088,1781613181088
48,0x7b61243d591586722164036c70c9cb40e5d9be08583721db1b9a863033015105,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",TSLA,406639999999999986368,1781613032,failed,NonMonotonicNonce,"Intent for TSLA superseded on chain; not submitted.",0,0,,,,,1781613181095,1781613181095
49,0xb62fc83937a9aef8c15e76f50cb4839acfa5934175418af44e6242c707ddf78d,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",NVDA,211400000000000005680,1781612666,failed,NonMonotonicNonce,"Intent for NVDA superseded on chain; not submitted.",0,0,,,,,1781613181103,1781613181103
50,0x4f64ea4f34546247b25ed9551c23bb9850212e6c43c0ec489af8e7b5a6058f08,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",IAU,81629999999999995456,1781612562,failed,NonMonotonicNonce,"Intent for IAU superseded on chain; not submitted.",0,0,,,,,1781613181110,1781613181110
51,0xe9b52ea9766bf53d47eb594573492e2f8093224610b48dc9b3a628d96834f0a0,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",MSTR,130990000000000009096,1781613080,failed,NonMonotonicNonce,"Intent for MSTR superseded on chain; not submitted.",0,0,,,,,1781613184645,1781613184645
52,0x3dc172f1db75e8336b346bc2032ff5aae79a1583bcd271525ddbfa90132f477d,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",AMZN,247240000000000009088,1781613140,failed,NonMonotonicNonce,"Intent for AMZN superseded on chain; not submitted.",0,0,,,,,1781613184652,1781613184652
53,0x942c4fcdf83bb2ca0f567a87f187e371285069290bfc035d434d30e1d72e43f5,9d5b6aad7d3a8df5bec30304c919cd333d091f2306d2ed0e40620258e0078f03,client_test_01_router_default,client-test-01,customer-test-01,0,"","",CRCL,"",0,confirmed,,,0,0,,,1781613379767,1781613406636,,1781613379767
54,0x49811da567e45e0e83c661e94a9476acc906c81a5b4ee0a81176fd1c7c446bd9,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",SPYM,88650000000000005688,1781613559,failed,NonMonotonicNonce,"Oracle intent nonce must be greater than the current on-chain nonce; intent superseded, not submitted.",0,0,,,,,1781613595847,1781613595847
55,0x636e789c5c9665458404650d2ece8999b54f09e5f453b7c9143b7d40f9f9917f,c6e923192e2a387d39f48f011739cb5aef210e50e810a424877f406e8f116bc4,client_test_01_router_default,client-test-01,customer-test-01,0,"","",CRCL,"",0,confirmed,,,0,0,,,1781613643944,1781613666783,,1781613643944
56,0xca5739fe0fe2d618427ae649ea9a32ee411cd3ffe4b5975d7d57c243a08d96f2,c6e923192e2a387d39f48f011739cb5aef210e50e810a424877f406e8f116bc4,client_test_01_router_default,client-test-01,customer-test-01,0,"","",NVDA,"",0,confirmed,,,0,0,,,1781613643954,1781613666797,,1781613643954
57,0x636e789c5c9665458404650d2ece8999b54f09e5f453b7c9143b7d40f9f9917f,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",CRCL,84258499999999997952,1781613579,failed,NonMonotonicNonce,"Intent for CRCL superseded on chain; not submitted.",0,0,,,,,1781613670252,1781613670252
58,0xca5739fe0fe2d618427ae649ea9a32ee411cd3ffe4b5975d7d57c243a08d96f2,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",NVDA,211139999999999986352,1781613188,failed,NonMonotonicNonce,"Intent for NVDA superseded on chain; not submitted.",0,0,,,,,1781613670259,1781613670259
59,0x0139179d505db63832868bc86d441adfc8b4b76446dc519b968f17c5f13c4dd0,36ab01aca89cce175074d502f2c0b4c3151b41e157f9e75fe8a47e60731ffb4d,client_test_01_router_default,client-test-01,customer-test-01,0,"","",TSLA,"",0,confirmed,,,0,0,,,1781613817016,1781613845631,,1781613817016
60,0x0139179d505db63832868bc86d441adfc8b4b76446dc519b968f17c5f13c4dd0,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",TSLA,406000000000000000000,1781613776,failed,NonMonotonicNonce,"Oracle intent timestamp must be greater than the current on-chain timestamp; intent superseded, not submitted.",0,0,,,,,1781613850115,1781613850115
