AMZN	7e104ffcfaea8cdb2396aab9768e217c129f6dc0ac7e1cd08ead2c144743f5f4
COIN	4a5108bbde9a42c5d3329d209ec9839b153685532d3c4a357a6844bf9d0de1d1
CRCL	8bf45972b2e0cfc3adf8b570efaafd4ffe47c5659ed5ddf51ffaaf0ddb395ce9
IAU	e043d4b30d474971699ae7195b2b55f7d33afe227b3f0ec8637b8701014e0eac
MSTR	e2b922cd008ccf5726146ed650858ec1ddd8fc89b49ad3bbf173888da4c703cf
NVDA	37433d00cb0c4bfe12870dbbe689a4a36ea4df0689d926ad60e7787e69f24e3a
PPLT	97a013c58b7bffaaf6c887db6b86d46c849ba0408c7de980942b66d9ecafa3f7
TSLA	0086793cf873ec38fd9e8f74685a40bbeef91044e1d3e4adf14158eadd30a887
